t_s,x_px,y_px,elevation
601.1,2818.23,566.9,235.0
601.2,2818.65,567.17,235.0
601.3,2819.07,567.44,235.0
601.4,2819.48,567.72,238.0
601.5,2819.9,567.99,234.0
601.6,2820.32,568.27,234.0
601.7,2820.74,568.54,236.0
601.8,2821.16,568.81,236.0
601.9,2821.58,569.09,236.0
602.0,2821.99,569.36,236.0
602.1,2822.41,569.64,238.0
602.2,2822.83,569.91,238.0
602.3,2823.25,570.18,238.0
602.4,2823.67,570.46,238.0
602.5,2824.09,570.73,238.0
602.6,2824.5,571.01,238.0
602.7,2824.92,571.28,238.0
602.8,2825.34,571.55,236.0
602.9,2825.76,571.83,240.0
603.0,2826.18,572.1,240.0
603.1,2826.6,572.37,240.0
603.2,2827.01,572.65,238.0
603.3,2827.43,572.92,238.0
603.4,2827.85,573.2,238.0
603.5,2828.27,573.47,238.0
603.6,2828.69,573.74,239.0
603.7,2829.11,574.02,239.0
603.8,2829.52,574.29,240.0
603.9,2829.94,574.57,238.0
604.0,2830.36,574.84,238.0
604.1,2830.78,575.11,238.0
604.2,2831.2,575.39,238.0
604.3,2831.62,575.66,238.0
604.4,2832.03,575.94,238.0
604.5,2832.45,576.21,238.0
604.6,2832.87,576.48,238.0
604.7,2833.29,576.76,240.0
604.8,2833.71,577.03,240.0
604.9,2834.12,577.31,240.0
605.0,2834.54,577.58,240.0
605.1,2834.96,577.85,240.0
605.2,2835.38,578.13,240.0
605.3,2835.8,578.4,239.0
605.4,2836.22,578.68,241.0
605.5,2836.63,578.95,241.0
605.6,2837.05,579.22,241.0
605.7,2837.47,579.5,241.0
605.8,2837.89,579.77,241.0
605.9,2838.31,580.05,241.0
606.0,2838.73,580.32,241.0
606.1,2839.14,580.59,243.0
606.2,2839.56,580.87,243.0
606.3,2839.98,581.14,243.0
606.4,2840.4,581.41,243.0
606.5,2840.82,581.69,245.0
606.6,2841.24,581.96,245.0
606.7,2841.65,582.24,243.0
606.8,2842.07,582.51,241.0
606.9,2842.49,582.78,241.0
607.0,2842.91,583.06,241.0
607.1,2843.33,583.33,241.0
607.2,2843.75,583.61,243.0
607.3,2844.16,583.88,243.0
607.4,2844.58,584.15,243.0
607.5,2845.0,584.43,243.0
607.6,2845.42,584.7,242.0
607.7,2845.84,584.98,243.0
607.8,2846.25,585.25,243.0
607.9,2846.67,585.52,250.0
608.0,2847.09,585.8,250.0
608.1,2847.51,586.07,241.0
608.2,2847.93,586.35,241.0
608.3,2848.35,586.62,251.0
608.4,2848.76,586.89,251.0
608.5,2849.18,587.17,251.0
608.6,2849.6,587.44,252.0
608.7,2850.02,587.72,245.0
608.8,2850.44,587.99,245.0
608.9,2850.86,588.26,245.0
609.0,2851.27,588.54,246.0
609.1,2851.69,588.81,251.0
609.2,2852.11,589.09,251.0
609.3,2852.53,589.36,251.0
609.4,2852.95,589.63,226.0
609.5,2853.37,589.91,226.0
609.6,2853.78,590.18,192.0
609.7,2854.2,590.45,192.0
609.8,2854.62,590.73,185.0
609.9,2855.04,591.0,185.0
610.0,2855.46,591.28,185.0
610.1,2855.88,591.55,199.0
610.2,2856.29,591.82,199.0
610.3,2856.71,592.1,199.0
610.4,2857.13,592.37,199.0
610.5,2857.55,592.65,191.0
610.6,2857.97,592.92,191.0
610.7,2858.38,593.19,191.0
610.8,2858.8,593.47,191.0
610.9,2859.22,593.74,199.0
611.0,2859.64,594.02,195.0
611.1,2860.06,594.29,195.0
611.2,2860.48,594.56,187.0
611.3,2860.89,594.84,187.0
611.4,2861.31,595.11,187.0
611.5,2861.73,595.39,198.0
611.6,2862.15,595.66,193.0
611.7,2862.57,595.93,193.0
611.8,2862.99,596.21,193.0
611.9,2863.4,596.48,193.0
612.0,2863.82,596.76,201.0
612.1,2864.24,597.03,201.0
612.2,2864.66,597.3,201.0
612.3,2865.08,597.58,183.0
612.4,2865.5,597.85,183.0
612.5,2865.91,598.13,174.0
612.6,2866.33,598.4,174.0
612.7,2866.75,598.67,183.0
612.8,2867.17,598.95,183.0
612.9,2867.59,599.22,203.0
613.0,2868.01,599.49,203.0
613.1,2868.42,599.77,207.0
613.2,2868.84,600.04,207.0
613.3,2869.26,600.32,207.0
613.4,2869.68,600.59,198.0
613.5,2870.1,600.86,198.0
613.6,2870.52,601.14,198.0
613.7,2870.93,601.41,198.0
613.8,2871.35,601.69,214.0
613.9,2871.77,601.96,200.0
614.0,2872.19,602.23,200.0
614.1,2872.61,602.51,209.0
614.2,2873.02,602.78,209.0
614.3,2873.44,603.06,209.0
614.4,2873.86,603.33,208.0
614.5,2874.28,603.6,200.0
614.6,2874.7,603.88,200.0
614.7,2875.12,604.15,200.0
614.8,2875.53,604.43,209.0
614.9,2875.95,604.7,198.0
615.0,2876.37,604.97,198.0
615.1,2876.79,605.25,198.0
615.2,2877.21,605.52,184.0
615.3,2877.63,605.8,188.0
615.4,2878.04,606.07,188.0
615.5,2878.46,606.34,188.0
615.6,2878.88,606.62,180.0
615.7,2879.3,606.89,180.0
615.8,2879.72,607.16,165.0
615.9,2880.14,607.44,165.0
616.0,2880.55,607.71,159.0
616.1,2880.97,607.99,159.0
616.2,2881.39,608.26,159.0
616.3,2881.81,608.53,137.0
616.4,2882.23,608.81,137.0
616.5,2882.65,609.08,137.0
616.6,2883.06,609.36,137.0
616.7,2883.48,609.63,158.0
616.8,2883.9,609.9,147.0
616.9,2884.32,610.18,147.0
617.0,2884.74,610.45,147.0
617.1,2885.15,610.73,138.0
617.2,2885.57,611.0,156.0
617.3,2885.99,611.27,156.0
617.4,2886.41,611.55,175.0
617.5,2886.83,611.82,175.0
617.6,2887.25,612.1,175.0
617.7,2887.66,612.37,189.0
617.8,2888.08,612.64,186.0
617.9,2888.5,612.92,186.0
618.0,2888.92,613.19,186.0
618.1,2889.34,613.47,186.0
618.2,2889.76,613.74,196.0
618.3,2890.17,614.01,196.0
618.4,2890.59,614.29,196.0
618.5,2891.01,614.56,198.0
618.6,2891.43,614.84,198.0
618.7,2891.85,615.11,201.0
618.8,2892.27,615.38,201.0
618.9,2892.68,615.66,182.0
619.0,2893.1,615.93,182.0
619.1,2893.52,616.2,160.0
619.2,2893.94,616.48,160.0
619.3,2894.36,616.75,160.0
619.4,2894.78,617.03,160.0
619.5,2895.19,617.3,160.0
619.6,2895.61,617.57,149.0
619.7,2896.03,617.85,149.0
619.8,2896.45,618.12,149.0
619.9,2896.87,618.4,149.0
620.0,2897.29,618.67,169.0
620.1,2897.7,618.94,162.0
620.2,2898.12,619.22,162.0
620.3,2898.54,619.49,162.0
620.4,2898.96,619.77,174.0
620.5,2899.38,620.04,174.0
620.6,2899.79,620.31,207.0
620.7,2900.21,620.59,220.0
620.8,2900.63,620.86,220.0
620.9,2901.05,621.14,220.0
621.0,2901.47,621.41,220.0
621.1,2901.89,621.68,243.0
621.2,2902.3,621.96,243.0
621.3,2902.72,622.23,243.0
621.4,2903.14,622.51,240.0
621.5,2903.56,622.78,239.0
621.6,2903.98,623.05,239.0
621.7,2904.4,623.33,239.0
621.8,2904.81,623.6,225.0
621.9,2905.23,623.88,225.0
622.0,2905.65,624.15,179.0
622.1,2906.07,624.42,179.0
622.2,2906.49,624.7,183.0
622.3,2906.91,624.97,183.0
622.4,2907.32,625.24,183.0
622.5,2907.74,625.52,167.0
622.6,2908.16,625.79,167.0
622.7,2908.58,626.07,167.0
622.8,2909.0,626.34,167.0
622.9,2909.42,626.61,205.0
623.0,2909.83,626.89,177.0
623.1,2910.25,627.16,177.0
623.2,2910.67,627.44,177.0
623.3,2911.09,627.71,229.0
623.4,2911.51,627.98,221.0
623.5,2911.92,628.26,221.0
623.6,2912.34,628.53,224.0
623.7,2912.76,628.81,224.0
623.8,2913.18,629.08,224.0
623.9,2913.6,629.35,243.0
624.0,2914.02,629.63,244.0
624.1,2914.43,629.9,244.0
624.2,2914.85,630.18,244.0
624.3,2915.27,630.45,244.0
624.4,2915.69,630.72,229.0
624.5,2916.11,631.0,229.0
624.6,2916.53,631.27,229.0
624.7,2916.94,631.55,199.0
624.8,2917.36,631.82,199.0
624.9,2917.78,632.09,195.0
625.0,2918.2,632.37,195.0
625.1,2918.62,632.64,223.0
625.2,2919.04,632.92,223.0
625.3,2919.45,633.19,223.0
625.4,2919.87,633.46,229.0
625.5,2920.29,633.74,240.0
625.6,2920.71,634.01,240.0
625.7,2921.13,634.28,240.0
625.8,2921.55,634.56,214.0
625.9,2921.96,634.83,214.0
626.0,2922.38,635.11,214.0
626.1,2922.8,635.38,214.0
626.2,2923.22,635.65,196.0
626.3,2923.64,635.93,218.0
626.4,2924.06,636.2,218.0
626.5,2924.47,636.48,218.0
626.6,2924.89,636.75,236.0
626.7,2925.31,637.02,236.0
626.8,2925.73,637.3,198.0
626.9,2926.15,637.57,211.0
627.0,2926.56,637.85,211.0
627.1,2926.98,638.12,211.0
627.2,2927.4,638.39,211.0
627.3,2927.82,638.67,174.0
627.4,2928.24,638.94,174.0
627.5,2928.66,639.22,174.0
627.6,2929.07,639.49,174.0
627.7,2929.49,639.76,164.0
627.8,2929.91,640.04,141.0
627.9,2930.33,640.31,141.0
628.0,2930.75,640.59,144.0
628.1,2931.17,640.86,144.0
628.2,2931.58,641.13,146.0
628.3,2932.0,641.41,146.0
628.4,2932.42,641.68,145.0
628.5,2932.84,641.95,145.0
628.6,2933.26,642.23,145.0
628.7,2933.68,642.5,130.0
628.8,2934.09,642.78,130.0
628.9,2934.51,643.05,130.0
629.0,2934.93,643.32,130.0
629.1,2935.35,643.6,153.0
629.2,2935.77,643.87,134.0
629.3,2936.19,644.15,134.0
629.4,2936.6,644.42,134.0
629.5,2937.02,644.69,143.0
629.6,2937.44,644.97,143.0
629.7,2937.86,645.24,140.0
629.8,2938.28,645.52,137.0
629.9,2938.69,645.79,137.0
630.0,2939.11,646.06,137.0
630.1,2939.53,646.34,164.0
630.2,2939.95,646.61,160.0
630.3,2940.37,646.89,160.0
630.4,2940.79,647.16,160.0
630.5,2941.2,647.43,160.0
630.6,2941.62,647.71,187.0
630.7,2942.04,647.98,187.0
630.8,2942.46,648.26,187.0
630.9,2942.88,648.53,181.0
631.0,2943.3,648.8,181.0
631.1,2943.71,649.08,187.0
631.2,2944.13,649.35,187.0
631.3,2944.55,649.63,172.0
631.4,2944.97,649.9,172.0
631.5,2945.39,650.17,172.0
631.6,2945.81,650.45,160.0
631.7,2946.22,650.72,136.0
631.8,2946.64,650.99,136.0
631.9,2947.06,651.27,136.0
632.0,2947.48,651.54,148.0
632.1,2947.9,651.82,139.0
632.2,2948.32,652.09,139.0
632.3,2948.73,652.36,139.0
632.4,2949.15,652.64,132.0
632.5,2949.57,652.91,179.0
632.6,2949.99,653.19,179.0
632.7,2950.41,653.46,179.0
632.8,2950.82,653.73,160.0
632.9,2951.24,654.01,160.0
633.0,2951.66,654.28,179.0
633.1,2952.08,654.56,178.0
633.2,2952.5,654.83,178.0
633.3,2952.92,655.1,178.0
633.4,2953.33,655.38,178.0
633.5,2953.75,655.65,136.0
633.6,2954.17,655.93,136.0
633.7,2954.59,656.2,136.0
633.8,2955.01,656.47,136.0
633.9,2955.43,656.75,146.0
634.0,2955.84,657.02,145.0
634.1,2956.26,657.3,145.0
634.2,2956.68,657.57,152.0
634.3,2957.1,657.84,152.0
634.4,2957.52,658.12,156.0
634.5,2957.94,658.39,156.0
634.6,2958.35,658.67,149.0
634.7,2958.77,658.94,149.0
634.8,2959.19,659.21,149.0
634.9,2959.61,659.49,141.0
635.0,2960.03,659.76,142.0
635.1,2960.45,660.03,142.0
635.2,2960.86,660.31,142.0
635.3,2961.28,660.58,145.0
635.4,2961.7,660.86,139.0
635.5,2962.12,661.13,139.0
635.6,2962.54,661.4,139.0
635.7,2962.96,661.68,130.0
635.8,2963.37,661.95,130.0
635.9,2963.79,662.23,139.0
636.0,2964.21,662.5,159.0
636.1,2964.63,662.77,159.0
636.2,2965.05,663.05,159.0
636.3,2965.46,663.32,159.0
636.4,2965.88,663.6,172.0
636.5,2966.3,663.87,172.0
636.6,2966.72,664.14,172.0
636.7,2967.14,664.42,172.0
636.8,2967.56,664.69,236.0
636.9,2967.97,664.97,236.0
637.0,2968.39,665.24,236.0
637.1,2968.81,665.51,150.0
637.2,2969.23,665.79,150.0
637.3,2969.65,666.06,132.0
637.4,2970.07,666.34,132.0
637.5,2970.48,666.61,125.0
637.6,2970.9,666.88,125.0
637.7,2971.32,667.16,125.0
637.8,2971.74,667.43,122.0
637.9,2972.16,667.71,124.0
638.0,2972.58,667.98,124.0
638.1,2972.99,668.25,124.0
638.2,2973.41,668.53,125.0
638.3,2973.83,668.8,122.0
638.4,2974.25,669.07,122.0
638.5,2974.67,669.35,122.0
638.6,2975.09,669.62,123.0
638.7,2975.5,669.9,120.0
638.8,2975.92,670.17,120.0
638.9,2976.34,670.44,120.0
639.0,2976.76,670.72,119.0
639.1,2977.18,670.99,119.0
639.2,2977.59,671.27,127.0
639.3,2978.01,671.54,120.0
639.4,2978.43,671.81,120.0
639.5,2978.85,672.09,120.0
639.6,2979.27,672.36,120.0
639.7,2979.69,672.64,117.0
639.8,2980.1,672.91,117.0
639.9,2980.52,673.18,117.0
640.0,2980.94,673.46,117.0
640.1,2981.36,673.73,121.0
640.2,2981.78,674.01,119.0
640.3,2982.2,674.28,119.0
640.4,2982.61,674.55,116.0
640.5,2983.03,674.83,116.0
640.6,2983.45,675.1,116.0
640.7,2983.87,675.38,118.0
640.8,2984.29,675.65,117.0
640.9,2984.71,675.92,117.0
641.0,2985.12,676.2,117.0
641.1,2985.54,676.47,115.0
641.2,2985.96,676.74,116.0
641.3,2986.38,677.02,116.0
641.4,2986.8,677.29,116.0
641.5,2987.22,677.57,118.0
641.6,2987.63,677.84,116.0
641.7,2988.05,678.11,116.0
641.8,2988.47,678.39,116.0
641.9,2988.89,678.66,115.0
642.0,2989.31,678.94,115.0
642.1,2989.73,679.21,118.0
642.2,2990.14,679.48,118.0
642.3,2990.56,679.76,115.0
642.4,2990.98,680.03,115.0
642.5,2991.4,680.31,115.0
642.6,2991.82,680.58,117.0
642.7,2992.23,680.85,117.0
642.8,2992.65,681.13,117.0
642.9,2993.07,681.4,117.0
643.0,2993.49,681.68,115.0
643.1,2993.91,681.95,114.0
643.2,2994.33,682.22,114.0
643.3,2994.74,682.5,114.0
643.4,2995.16,682.77,116.0
643.5,2995.58,683.05,114.0
643.6,2996.0,683.32,114.0
643.7,2996.42,683.59,113.0
643.8,2996.84,683.87,113.0
643.9,2997.25,684.14,113.0
644.0,2997.67,684.42,113.0
644.1,2998.09,684.69,111.0
644.2,2998.51,684.96,111.0
644.3,2998.93,685.24,111.0
644.4,2999.35,685.51,112.0
644.5,2999.76,685.78,111.0
644.6,3000.18,686.06,111.0
644.7,3000.6,686.33,111.0
644.8,3001.02,686.61,111.0
644.9,3001.44,686.88,111.0
645.0,3001.86,687.15,111.0
645.1,3002.27,687.43,111.0
645.2,3002.69,687.7,111.0
645.3,3003.11,687.98,111.0
645.4,3003.53,688.25,112.0
645.5,3003.95,688.52,110.0
645.6,3004.36,688.8,110.0
645.7,3004.78,689.07,110.0
645.8,3005.2,689.35,110.0
645.9,3005.62,689.62,110.0
646.0,3006.04,689.89,110.0
646.1,3006.46,690.17,110.0
646.2,3006.87,690.44,110.0
646.3,3007.29,690.72,109.0
646.4,3007.71,690.99,109.0
646.5,3008.13,691.26,109.0
646.6,3008.55,691.54,107.0
646.7,3008.97,691.81,107.0
646.8,3009.38,692.09,107.0
646.9,3009.8,692.36,110.0
647.0,3010.22,692.63,110.0
647.1,3010.64,692.91,110.0
647.2,3011.06,693.18,110.0
647.3,3011.48,693.46,110.0
647.4,3011.89,693.73,107.0
647.5,3012.31,694.0,107.0
647.6,3012.73,694.28,107.0
647.7,3013.15,694.55,108.0
647.8,3013.57,694.82,106.0
647.9,3013.99,695.1,106.0
648.0,3014.4,695.37,106.0
648.1,3014.82,695.65,106.0
648.2,3015.24,695.92,106.0
648.3,3015.66,696.19,104.0
648.4,3016.08,696.47,104.0
648.5,3016.5,696.74,107.0
648.6,3016.91,697.02,107.0
648.7,3017.33,697.29,107.0
648.8,3017.75,697.56,107.0
648.9,3018.17,697.84,107.0
649.0,3018.59,698.11,107.0
649.1,3019.0,698.39,107.0
649.2,3019.42,698.66,104.0
649.3,3019.84,698.93,104.0
649.4,3020.26,699.21,104.0
649.5,3020.68,699.48,104.0
649.6,3021.1,699.76,104.0
649.7,3021.51,700.03,102.0
649.8,3021.93,700.3,102.0
649.9,3022.35,700.58,103.0
650.0,3022.77,700.85,103.0
650.1,3023.19,701.13,103.0
650.2,3023.61,701.4,103.0
650.3,3024.02,701.67,101.0
650.4,3024.44,701.95,101.0
650.5,3024.86,702.22,101.0
650.6,3025.28,702.5,101.0
650.7,3025.7,702.77,102.0
650.8,3026.12,703.04,102.0
650.9,3026.53,703.32,102.0
651.0,3026.95,703.59,103.0
651.1,3027.37,703.86,103.0
651.2,3027.79,704.14,99.0
651.3,3028.21,704.41,99.0
651.4,3028.63,704.69,101.0
651.5,3029.04,704.96,101.0
651.6,3029.46,705.23,101.0
651.7,3029.88,705.51,105.0
651.8,3030.3,705.78,105.0
651.9,3030.72,706.06,105.0
652.0,3031.13,706.33,105.0
652.1,3031.55,706.6,188.0
652.2,3031.97,706.88,188.0
652.3,3032.39,707.15,188.0
652.4,3032.81,707.43,188.0
652.5,3033.23,707.7,233.0
652.6,3033.64,707.97,222.0
652.7,3034.06,708.25,222.0
652.8,3034.48,708.52,219.0
652.9,3034.9,708.8,219.0
653.0,3035.32,709.07,219.0
653.1,3035.74,709.34,203.0
653.2,3036.15,709.62,199.0
653.3,3036.57,709.89,199.0
653.4,3036.99,710.17,199.0
653.5,3037.41,710.44,199.0
653.6,3037.83,710.71,208.0
653.7,3038.25,710.99,208.0
653.8,3038.66,711.26,208.0
653.9,3039.08,711.53,228.0
654.0,3039.5,711.81,217.0
654.1,3039.92,712.08,217.0
654.2,3040.34,712.36,217.0
654.3,3040.76,712.63,225.0
654.4,3041.17,712.9,225.0
654.5,3041.59,713.18,201.0
654.6,3042.01,713.45,201.0
654.7,3042.43,713.73,178.0
654.8,3042.85,714.0,178.0
654.9,3043.26,714.27,178.0
655.0,3043.68,714.55,153.0
655.1,3044.1,714.82,153.0
655.2,3044.52,715.1,153.0
655.3,3044.94,715.37,153.0
655.4,3045.36,715.64,177.0
655.5,3045.77,715.92,167.0
655.6,3046.19,716.19,167.0
655.7,3046.61,716.47,167.0
655.8,3047.03,716.74,161.0
655.9,3047.45,717.01,161.0
656.0,3047.87,717.29,142.0
656.1,3048.28,717.56,147.0
656.2,3048.7,717.84,147.0
656.3,3049.12,718.11,147.0
656.4,3049.54,718.38,123.0
656.5,3049.96,718.66,114.0
656.6,3050.38,718.93,114.0
656.7,3050.79,719.21,114.0
656.8,3051.21,719.48,114.0
656.9,3051.63,719.75,132.0
657.0,3052.05,720.03,132.0
657.1,3052.47,720.3,132.0
657.2,3052.89,720.57,130.0
657.3,3053.3,720.85,130.0
657.4,3053.72,721.12,161.0
657.5,3054.14,721.4,161.0
657.6,3054.56,721.67,140.0
657.7,3054.98,721.94,140.0
657.8,3055.4,722.22,140.0
657.9,3055.81,722.49,193.0
658.0,3056.23,722.77,140.0
658.1,3056.65,723.04,140.0
658.2,3057.07,723.31,140.0
658.3,3057.49,723.59,141.0
658.4,3057.9,723.86,170.0
658.5,3058.32,724.14,170.0
658.6,3058.74,724.41,170.0
658.7,3059.16,724.68,64.0
658.8,3059.58,724.96,55.0
658.9,3060.0,725.23,55.0
659.0,3060.41,725.51,96.0
659.1,3060.83,725.78,96.0
659.2,3061.25,726.05,96.0
659.3,3061.67,726.33,121.0
659.4,3062.09,726.6,100.0
659.5,3062.51,726.88,100.0
659.6,3062.92,727.15,100.0
659.7,3063.34,727.42,100.0
659.8,3063.76,727.7,89.0
659.9,3064.18,727.97,89.0
660.0,3064.6,728.25,89.0
660.1,3065.02,728.52,78.0
660.2,3065.43,728.79,78.0
660.3,3065.85,729.07,98.0
660.4,3066.27,729.34,98.0
660.5,3066.69,729.61,96.0
660.6,3067.11,729.89,96.0
660.7,3067.53,730.16,79.0
660.8,3067.94,730.44,79.0
660.9,3068.36,730.71,66.0
661.0,3068.78,730.98,66.0
661.1,3069.2,731.26,66.0
661.2,3069.62,731.53,117.0
661.3,3070.03,731.81,117.0
661.4,3070.45,732.08,117.0
661.5,3070.87,732.35,117.0
661.6,3071.29,732.63,157.0
661.7,3071.71,732.9,51.0
661.8,3072.13,733.18,51.0
661.9,3072.54,733.45,51.0
662.0,3072.96,733.72,159.0
662.1,3073.38,734.0,159.0
662.2,3073.8,734.27,109.0
662.3,3074.22,734.55,153.0
662.4,3074.64,734.82,153.0
662.5,3075.05,735.09,153.0
662.6,3075.47,735.37,153.0
662.7,3075.89,735.64,201.0
662.8,3076.31,735.92,201.0
662.9,3076.73,736.19,201.0
663.0,3077.15,736.46,201.0
663.1,3077.56,736.74,180.0
663.2,3077.98,737.01,180.0
663.3,3078.4,737.28,180.0
663.4,3078.82,737.56,148.0
663.5,3079.24,737.83,148.0
663.6,3079.66,738.11,175.0
663.7,3080.07,738.38,175.0
663.8,3080.49,738.65,172.0
663.9,3080.91,738.93,172.0
664.0,3081.33,739.2,172.0
664.1,3081.75,739.48,201.0
664.2,3082.17,739.75,170.0
664.3,3082.58,740.02,170.0
664.4,3083.0,740.3,170.0
664.5,3083.42,740.57,162.0
664.6,3083.84,740.85,127.0
664.7,3084.26,741.12,127.0
664.8,3084.67,741.39,127.0
664.9,3085.09,741.67,98.0
665.0,3085.51,741.94,168.0
665.1,3085.93,742.22,168.0
665.2,3086.35,742.49,168.0
665.3,3086.77,742.76,192.0
665.4,3087.18,743.04,192.0
665.5,3087.6,743.31,217.0
665.6,3088.02,743.59,227.0
665.7,3088.44,743.86,227.0
665.8,3088.86,744.13,227.0
665.9,3089.28,744.41,227.0
666.0,3089.69,744.68,187.0
666.1,3090.11,744.96,187.0
666.2,3090.53,745.23,187.0
666.3,3090.95,745.5,199.0
666.4,3091.37,745.78,199.0
666.5,3091.79,746.05,191.0
666.6,3092.2,746.32,191.0
666.7,3092.62,746.6,207.0
666.8,3093.04,746.87,207.0
666.9,3093.46,747.15,207.0
667.0,3093.88,747.42,195.0
667.1,3094.3,747.69,214.0
667.2,3094.71,747.97,214.0
667.3,3095.13,748.24,214.0
667.4,3095.55,748.52,225.0
667.5,3095.97,748.79,225.0
667.6,3096.39,749.06,225.0
667.7,3096.8,749.34,225.0
667.8,3097.22,749.61,217.0
667.9,3097.64,749.89,188.0
668.0,3098.06,750.16,188.0
668.1,3098.48,750.43,188.0
668.2,3098.9,750.71,169.0
668.3,3099.31,750.98,169.0
668.4,3099.73,751.26,164.0
668.5,3100.15,751.53,176.0
668.6,3100.57,751.8,176.0
668.7,3100.99,752.08,176.0
668.8,3101.41,752.35,176.0
668.9,3101.82,752.63,219.0
669.0,3102.24,752.9,219.0
669.1,3102.66,753.17,219.0
669.2,3103.08,753.45,219.0
669.3,3103.5,753.72,235.0
669.4,3103.92,754.0,229.0
669.5,3104.33,754.27,229.0
669.6,3104.75,754.54,238.0
669.7,3105.17,754.82,238.0
669.8,3105.59,755.09,211.0
669.9,3106.01,755.36,211.0
670.0,3106.43,755.64,188.0
670.1,3106.84,755.91,188.0
670.2,3107.26,756.19,188.0
670.3,3107.68,756.46,192.0
670.4,3108.1,756.73,183.0
670.5,3108.52,757.01,183.0
670.6,3108.94,757.28,183.0
670.7,3109.35,757.56,176.0
670.8,3109.77,757.83,176.0
670.9,3110.19,758.1,176.0
671.0,3110.61,758.38,176.0
671.1,3111.03,758.65,169.0
671.2,3111.44,758.93,169.0
671.3,3111.86,759.2,172.0
671.4,3112.28,759.47,172.0
671.5,3112.7,759.75,177.0
671.6,3113.12,760.02,177.0
671.7,3113.54,760.3,194.0
671.8,3113.95,760.57,191.0
671.9,3114.37,760.84,191.0
672.0,3114.79,761.12,191.0
672.1,3115.21,761.39,191.0
672.2,3115.63,761.67,189.0
672.3,3116.05,761.94,189.0
672.4,3116.46,762.21,189.0
672.5,3116.88,762.49,189.0
672.6,3117.3,762.76,185.0
672.7,3117.72,763.04,205.0
672.8,3118.14,763.31,205.0
672.9,3118.56,763.58,195.0
673.0,3118.97,763.86,195.0
673.1,3119.39,764.13,195.0
673.2,3119.81,764.4,201.0
673.3,3120.23,764.68,190.0
673.4,3120.65,764.95,190.0
673.5,3121.07,765.23,190.0
673.6,3121.48,765.5,186.0
673.7,3121.9,765.77,186.0
673.8,3122.32,766.05,186.0
673.9,3122.74,766.32,186.0
674.0,3123.16,766.6,183.0
674.1,3123.57,766.87,190.0
674.2,3123.99,767.14,190.0
674.3,3124.41,767.42,190.0
674.4,3124.83,767.69,200.0
674.5,3125.25,767.97,200.0
674.6,3125.67,768.24,210.0
674.7,3126.08,768.51,189.0
674.8,3126.5,768.79,189.0
674.9,3126.92,769.06,189.0
675.0,3127.34,769.34,189.0
675.1,3127.76,769.61,173.0
675.2,3128.18,769.88,173.0
675.3,3128.59,770.16,173.0
675.4,3129.01,770.43,173.0
675.5,3129.43,770.71,175.0
675.6,3129.85,770.98,161.0
675.7,3130.27,771.25,161.0
675.8,3130.69,771.53,157.0
675.9,3131.1,771.8,157.0
676.0,3131.52,772.07,157.0
676.1,3131.94,772.35,157.0
676.2,3132.36,772.62,152.0
676.3,3132.78,772.9,152.0
676.4,3133.2,773.17,152.0
676.5,3133.61,773.44,165.0
676.6,3134.03,773.72,152.0
676.7,3134.45,773.99,152.0
676.8,3134.87,774.27,152.0
676.9,3135.29,774.54,144.0
677.0,3135.7,774.81,141.0
677.1,3136.12,775.09,141.0
677.2,3136.54,775.36,141.0
677.3,3136.96,775.64,152.0
677.4,3137.38,775.91,152.0
677.5,3137.8,776.18,159.0
677.6,3138.21,776.46,159.0
677.7,3138.63,776.73,187.0
677.8,3139.05,777.01,187.0
677.9,3139.47,777.28,187.0
678.0,3139.89,777.55,171.0
678.1,3140.31,777.83,171.0
678.2,3140.72,778.1,171.0
678.3,3141.14,778.38,171.0
678.4,3141.56,778.65,157.0
678.5,3141.98,778.92,157.0
678.6,3142.4,779.2,157.0
678.7,3142.82,779.47,157.0
678.8,3143.23,779.75,164.0
678.9,3143.65,780.02,169.0
679.0,3144.07,780.29,169.0
679.1,3144.49,780.57,153.0
679.2,3144.91,780.84,153.0
679.3,3145.33,781.11,153.0
679.4,3145.74,781.39,145.0
679.5,3146.16,781.66,156.0
679.6,3146.58,781.94,156.0
679.7,3147.0,782.21,156.0
679.8,3147.42,782.48,156.0
679.9,3147.84,782.76,166.0
680.0,3148.25,783.03,166.0
680.1,3148.67,783.31,166.0
680.2,3149.09,783.58,175.0
680.3,3149.51,783.85,170.0
680.4,3149.93,784.13,170.0
680.5,3150.34,784.4,170.0
680.6,3150.76,784.68,177.0
680.7,3151.18,784.95,177.0
680.8,3151.6,785.22,165.0
680.9,3152.02,785.5,165.0
681.0,3152.44,785.77,155.0
681.1,3152.85,786.05,155.0
681.2,3153.27,786.32,155.0
681.3,3153.69,786.59,147.0
681.4,3154.11,786.87,147.0
681.5,3154.53,787.14,147.0
681.6,3154.95,787.42,147.0
681.7,3155.36,787.69,154.0
681.8,3155.78,787.96,153.0
681.9,3156.2,788.24,153.0
682.0,3156.62,788.51,149.0
682.1,3157.04,788.79,149.0
682.2,3157.46,789.06,149.0
682.3,3157.87,789.33,152.0
682.4,3158.29,789.61,150.0
682.5,3158.71,789.88,150.0
682.6,3159.13,790.15,150.0
682.7,3159.55,790.43,154.0
682.8,3159.97,790.7,154.0
682.9,3160.38,790.98,154.0
683.0,3160.8,791.25,154.0
683.1,3161.22,791.52,153.0
683.2,3161.64,791.8,157.0
